2	6950,2079,1831,10313,12138,4027,10712,4892,6572,13395,721,13588,12692,7297,12662,2104,11827,3210,12278,9869,10678,15005,8613,9916,8636,6751,
1	704,11731,11194,2793,4681,7535,14839,15829,3734,7015,10755,5012,3012,5246,10385,11964,6543,5721,6732,5558,9275,5246,1780,5558,11517,15846,14161,1415,2393,10755,5012,10158,13860,9033,10385,8353,13860,895,12899,8466,5558,13522,15333,16019,5422,10385,11066,3122,6063,9275,10385,4816,15848,14308,1093,1415,14105,6751,718,5012,11407,9284,5558,10083,1415,13860,10385,2957,2376,7535,1415,5551,10234,6324,1020,6949,5010,8623,8769,1053,6022,5047,2325,12833,8124,263,3920,1053,6039,2183,13860,
2	5157,8623,9830,12296,3137,4816,4352,25306,1415,8674,25343,25365,25429,16785,25496,4616,11644,4352,3332,1090,
2	11359,4269,8461,6572,8623,2511,9633,2413,899,4681,4213,1415,7233,8623,8846,10315,5154,7937,
2	3734,7256,7742,8623,1724,2064,6572,6703,5154,2568,
2	2793,1252,7493,8122,6881,8423,5021,1387,5176,
1	7921,9608,12260,2598,8044,1573,3123,1960,11100,1345,1053,5517,
2	3123,17013,3212,2982,1831,14925,858,8623,16785,25497,8270,4221,2740,12482,25625,1831,25332,2880,25536,9608,12482,5721,183,2104,1387,5176,3203,
2	2793,6877,4112,2305,1871,3099,8437,10755,3608,1871,811,
2	14410,25423,8623,
2	2975,6490,8623,9572,
2	1716,15742,6881,1252,2793,1402,12959,13892,3444,5262,11733,
2	6361,6685,6668,8185,4905,10893,8623,3445,14127,5690,13554,13555,12925,2598,
2	7233,4213,3757,
1	11856,9703,3309,2381,12309,3099,3734,7100,964,12296,8461,1214,14313,1573,7087,5458,6530,3445,11452,16017,2880,4603,3734,12296,8461,11100,1053,13166,5551,11407,8685,2963,4241,5613,13152,1369,8623,11517,14102,11095,11849,12905,3203,1053,16958,848,7358,12089,1053,6022,3223,10158,10639,13401,7100,14528,10639,8623,15227,12089,6031,16952,11228,16537,
2	10313,4213,3203,8623,1387,6751,763,7404,1693,1934,3444,8769,5232,
2	8067,5914,1831,
2	12309,3952,3920,9539,1252,3203,6881,3404,9087,1316,2793,1402,
2	4899,13995,1831,
1	832,3734,10992,8623,5489,
1	11351,3123,
2	6255,5304,4213,3757,
1	7192,6881,5496,11021,1415,10264,12167,2304,12,183,2595,1415,3819,2304,730,4681,9020,5972,9275,4581,3076,10385,9067,3115,10439,12167,1166,10158,6477,3819,3552,14587,2304,1166,3819,4350,4681,3123,11194,1415,3552,8047,9070,88,12533,5551,11374,9067,12167,11324,8623,4681,10353,6243,1594,8623,7199,3309,1189,7887,8623,1511,6530,16176,3552,
1	8208,6587,7817,1415,
2	10015,
2	4023,11517,8809,14925,6703,6751,25431,2647,2064,8623,4790,1578,12036,12167,10342,1297,4773,6751,7535,7339,2087,8623,2074,6881,1527,3668,2064,11517,6530,811,8623,3446,5551,4681,10262,1415,721,31,4,8623,1722,1247,2595,1415,8354,8732,2064,6572,10064,28,25261,2528,1633,11195,2064,7339,2087,3285,6879,4816,2136,8354,1415,6050,195,2552,11195,1173,4100,3698,12353,4681,10342,7192,1527,5356,7535,12036,3353,7192,1527,10065,10158,25557,25608,1387,10436,8469,1334,25325,11041,8469,1334,2129,10504,5551,9599,16755,2205,10065,5551,6044,8623,6530,1297,8623,2064,11933,5551,6751,10342,6751,7535,7339,2087,8623,2074,1247,1596,20101,10366,6530,1297,11261,4681,1173,5430,28,25261,2528,8623,2064,2864,10305,12036,12167,10158,2129,10342,3228,6572,8623,2064,1189,6881,1527,1387,1173,3353,6045,728,11669,7339,1831,8623,2064,427,1166,7298,6881,1527,11517,811,1173,6667,4394,9905,5551,6751,11217,6751,6054,5551,6050,728,25591,2064,6751,4790,8623,6881,1527,8769,5154,10582,5687,5551,704,11731,10364,14925,11517,6530,811,8623,6881,5495,9275,13045,8469,1334,8623,5495,1387,10504,5551,12089,8623,1214,5999,8833,10183,25553,25479,4394,5246,9431,16504,25401,3444,1357,4195,2681,14364,10231,1419,8309,1780,3377,5558,11297,10385,6530,1527,8535,7535,6497,3353,6572,8623,10578,11384,5558,1960,10995,8623,2754,5558,11418,11726,4210,4681,4816,10385,1415,5172,1422,5246,12353,25361,964,5266,895,5296,6208,1480,6503,11064,1919,10506,10321,8623,11512,10504,5558,7743,4342,8623,5489,5198,
2	4221,
2	1007,8623,10338,
2	10755,6879,11123,14166,9692,9208,1780,3445,3223,7742,5172,2104,5524,8662,10255,1387,5154,7797,6483,8804,6881,3411,11517,5231,808,6751,9466,14410,12089,6366,7212,10755,6879,8336,8623,1061,1639,3445,11517,6703,2393,1780,
2	8384,9763,12309,10047,12044,2716,1297,25349,1415,10014,3992,8623,2793,
1	12309,8623,3404,11407,6800,2716,8623,3757,1247,3734,11086,3445,3223,9098,527,1928,1415,
1	98,12,66,6651,10338,4034,23657,18306,1415,15,2104,25610,964,14174,5280,16005,9275,234,144,7887,2597,3819,9070,249,51,11517,7535,1716,6683,11452,249,144,8223,8214,5551,8769,2397,1225,1780,11598,6530,3109,7743,25609,8115,10504,5558,25545,9071,11455,2657,529,2598,25413,1573,6530,12167,2607,3458,5769,9503,5592,10755,25482,7179,
1	9739,12957,2630,8709,6881,3404,6751,1049,
2	9739,4213,6879,5606,4425,3267,7233,8623,3757,
1	1252,8623,3445,3772,
2	14884,16786,527,1906,12392,10506,
1	8124,1682,11360,
2	15421,25389,6881,3411,6881,5495,9775,14997,
2	14996,6751,3445,2064,3254,12089,11316,12950,4220,13272,9572,
1	4681,2057,13728,2825,370,11351,410,
2	6877,10554,1682,3404,1252,
2	1831,6881,4213,
1	12255,11351,3123,1693,1655,1106,8178,7483,1415,1387,9067,5158,11517,7557,
2	14146,13556,4899,13708,3444,220,4603,2880,8174,4221,15421,5154,1252,8353,11463,16721,3123,2963,14613,15558,6881,1527,1387,5231,
1	6881,3404,10722,10724,
1	14447,2585,12307,6039,10504,1511,3734,3445,2630,3210,12278,1682,7223,14861,1053,2121,
2	4854,13954,1780,3445,
1	12377,5154,2751,5725,6096,12023,1053,8809,3416,10298,5356,1960,8623,
2	11221,4244,
2	9572,8623,4213,3833,
2	1496,6392,12307,4221,3832,4500,6881,5176,
1	10264,3445,8623,1511,10158,7636,12036,12167,89,144,2793,2595,8354,9067,1415,12,4603,144,2552,11524,7535,16925,2793,2963,7192,10342,11517,10385,2393,9067,13,2552,4269,7535,2793,8510,12036,4681,10385,7535,8047,11452,12363,2963,9067,2793,4842,8732,8623,1511,1225,2041,9067,4491,2963,10262,11888,
2	3224,3444,3444,4350,2393,3203,3137,9869,4656,1415,1483,10494,1387,4656,16786,11360,3203,
1	7223,1166,5176,12519,12285,1387,10721,6612,1415,
2	12309,1252,
2	1051,3377,6879,15944,8623,4213,2963,9964,
1	14430,7535,
2	14146,13993,1831,12296,12309,1387,5176,3203,
1	12309,5154,6612,8384,855,
1	8970,5179,3123,9702,16986,13901,6881,1527,832,5332,12309,10158,832,6054,
2	3445,4213,2963,9964,
2	14410,2622,
2	5154,1402,4568,14374,1387,6751,15676,12480,10313,10695,6943,1389,3203,13447,16036,3377,15556,16875,13445,4221,6022,
1	5904,6881,16747,1174,3918,9021,752,6881,1527,3734,9566,1053,8809,2598,3734,4922,
1	2958,5686,12064,5175,
2	14925,4690,6751,3203,6751,8336,6751,3444,8623,4213,3757,325,1928,741,2063,9703,3309,1355,11414,5172,12309,3123,8461,2936,13374,11933,832,3734,7974,25286,13086,6881,1527,5495,7317,5280,16005,8623,4213,964,25511,25320,6022,
2	25337,3120,3203,3734,2087,6572,1780,5154,2568,16875,13443,4221,310,1928,
1	6943,1053,4221,
1	6881,8222,17096,7372,12269,12255,9067,5158,11517,7483,11002,11523,5551,6917,10231,2495,2595,7192,10158,5721,10158,5260,15123,2982,4656,8623,3140,14540,8623,15123,12904,11517,7535,10385,5558,14174,8623,6572,7535,2793,16163,13233,964,14174,6530,9633,11327,8623,1765,9203,15504,3486,11445,10385,5558,16556,3419,11137,12036,3353,11517,1195,3419,10385,6751,3891,15732,1387,3490,11517,7483,5879,3094,13196,6198,16356,9737,8623,6550,6530,7887,8623,6198,6170,11510,5337,6881,5356,11510,9199,
1	14785,172,195,7204,12269,2433,9067,12,4603,2598,3734,4922,11482,4681,1225,6170,6881,10573,
1	12167,911,4763,1527,10385,2793,10158,7803,10436,5558,9070,5744,4213,12927,4690,721,4603,
2	8284,4192,6402,5154,1919,
2	10385,13823,12688,2528,9275,188,2528,4681,1214,3444,1415,2375,11517,11360,
1	15047,13085,815,
2	11360,
2	8979,4500,10313,1252,
2	3123,3203,5172,6943,2982,3123,3445,
2	31,12659,12,7100,7192,1527,6881,5495,12044,2716,143,7100,2793,8623,6881,1527,4681,12089,4529,8180,
2	14886,6357,15554,1919,2963,12391,12391,
2	310,1906,5154,12392,16786,8623,1343,25471,6890,8623,4221,
2	3445,9572,8623,4213,3757,
2	5198,8623,13151,3772,
1	6881,4213,3552,15123,5172,3552,6943,4221,3552,9115,8623,3404,1049,1293,
2	3445,3223,853,25318,
1	9704,8623,5154,19531,10436,25578,16963,8623,3309,
2	10613,1252,
1	8122,5238,
2	1667,14127,5690,
1	11014,5500,6881,5495,1068,
1	7192,6881,5496,11021,1415,10264,12167,2304,12,183,2595,1415,3819,2304,730,4681,9020,5972,9275,4581,3076,10385,9067,3115,10439,12167,1166,10158,6477,3819,3552,14587,2304,1166,3819,4350,4681,3123,11194,1415,3552,8047,9070,88,12533,5551,11374,9067,12167,11324,8623,4681,10353,6243,1594,8623,7199,3309,1189,7887,8623,1511,6530,16176,3552,
2	13351,5558,11332,16786,12089,10506,
2	6255,9572,8623,4213,3757,
1	1619,2639,11241,10234,1252,6528,2963,3099,8437,12379,1780,5124,6751,7887,15860,11194,5246,8623,16962,6881,1527,5495,10667,1124,9633,8373,13541,8623,9248,1682,11066,1053,4529,1387,1249,5875,1415,16052,4690,10172,4213,1960,7483,8372,10504,4394,1602,1415,11628,3464,3486,11452,8718,9686,12288,12302,11517,8002,8623,12302,7002,11137,6319,11517,7535,8685,14395,12379,13427,2793,5047,1387,7483,6319,16518,5558,4100,3573,5296,4100,3136,1415,
2	6881,3123,2393,2716,
2	6881,4213,
2	10313,3123,7223,25384,12309,1252,2064,3254,1990,6392,
1	10706,1124,12161,31,1511,2793,9275,9284,1461,1511,8623,2793,12255,5880,1387,5154,1053,6392,2598,484,
1	8174,14047,9274,
2	14320,8623,16127,1883,1415,6069,11095,3444,12309,4782,1415,899,17056,3235,12101,11407,6751,9363,763,7404,
1	11068,12391,10684,3691,8544,6893,9703,3309,7483,1415,4694,1415,2793,4559,14333,1387,7483,1415,14833,5712,17073,10183,1596,8623,681,11163,1682,9379,7002,11137,1090,10342,6881,3411,3076,3109,5558,832,16715,4195,6881,8423,5021,1387,5179,752,1511,16377,3734,14017,15051,5154,7535,6265,6682,2372,704,11918,12480,16604,
2	6751,9028,5083,23819,12402,10706,4244,12255,11378,3015,12340,12544,1252,8697,6407,2373,12255,
2	6324,1252,
2	6950,1990,6392,1264,2183,4892,7742,
2	9611,4213,9936,5154,6387,7429,6652,4221,8461,7233,1252,8623,11332,
1	3537,1831,1682,3099,10385,728,11628,728,10541,4269,10158,3090,7365,4213,6530,1252,8623,3757,
2	14175,1780,3445,9757,11517,25314,5246,3203,
1	7535,6357,9869,1264,16521,
2	8194,9460,7365,1772,10107,6357,1387,6751,5172,14888,6530,9572,8623,4213,3833,6881,1527,1387,10506,
1	15194,1415,12036,13036,
2	12278,12278,12278,
1	1334,3486,5172,
1	1633,5157,8353,7742,6400,6199,8623,1412,901,9198,8461,6400,1387,6530,17422,1412,12309,11452,3734,12296,7702,3445,6587,3203,4350,5224,9193,8623,6216,
1	15505,15505,15505,15505,15505,15505,15505,15505,5266,3734,7192,6003,5495,4681,5179,9021,3734,7192,2630,888,11517,1193,1511,10385,1415,4946,1125,10439,707,11517,15633,9600,8682,5551,4053,13850,9275,5260,8623,3668,6530,3047,5179,8623,1764,9067,707,6009,16505,2146,3734,8544,8510,10181,11195,10158,5621,3048,8623,5410,1018,7535,17031,10158,1415,5724,2401,17058,12269,13352,8864,1415,2277,11244,721,3920,4603,5721,10999,1780,9275,11463,11635,5726,4401,13855,10072,2127,14764,701,14753,721,4603,9539,875,1780,3047,5179,3485,5558,6530,10176,12269,3552,7212,1166,6530,1765,11012,1166,5558,9552,7169,8843,14763,732,4218,5558,9711,17097,811,6489,4681,6751,5761,8864,11244,5246,1780,10755,1594,10158,7372,704,8682,3444,4350,11517,11427,1780,3734,3445,8623,6550,3778,7588,964,11410,6751,10010,15509,1780,9539,1053,3076,704,11918,10047,13667,4782,8860,6751,3734,5744,3552,6682,10158,9273,5761,9284,4401,10393,7679,1518,9275,720,4690,2880,4603,5246,88,7100,2793,6751,5154,11985,10644,3552,1578,5278,2595,4706,2793,832,2486,3486,3445,832,10072,14617,6881,5495,16608,2595,8214,11131,2982,11517,10688,10047,6652,4782,11066,9199,8623,12391,8769,1173,5422,2393,1780,11054,370,1415,
1	1053,8809,6531,2963,8623,6587,4124,6595,1385,9703,3309,1014,8623,6943,6782,25391,6530,7787,9172,4634,12206,6943,1573,9077,9332,12482,9076,9802,1369,8623,8179,3094,12961,7835,3094,3365,13896,7835,2373,8623,25576,11523,1573,12547,2972,11100,3954,370,9051,16505,7487,4857,10158,9711,5775,3109,11549,11452,9711,6092,
1	15378,8623,527,1906,1126,1637,
1	12307,10992,
1	16671,8623,2793,8979,11438,2665,2793,2200,5047,6317,5021,4673,6668,8087,8373,8623,6530,10999,12267,1780,7553,6939,11014,12524,1208,9086,16676,1415,5761,10158,2433,12146,2393,6038,812,4816,11114,12036,10393,12353,11001,8623,9086,9073,11407,9067,1415,2880,4603,25289,6530,8685,1883,8685,8453,5795,3552,6877,1214,8373,5356,1166,866,11000,12288,1780,1415,6939,1780,1415,9275,6343,2239,11517,1053,4541,8769,8087,8373,3458,1682,5495,11517,11438,4403,7535,4108,1212,8138,8623,5489,
1	8227,1415,6881,5495,6782,4782,895,6503,11517,1148,9284,3408,
1	6751,12167,1693,8354,2595,1415,1639,11437,1415,2880,4603,6682,3076,10084,51,2552,8544,1350,6751,6216,712,10207,1682,5489,6882,11517,1053,4100,1419,8353,6751,6039,1573,7483,6039,1573,704,11731,3477,7535,15611,11571,5012,10385,7535,5246,13283,8623,9046,8668,7553,11571,9058,8668,2940,8988,15023,1415,11414,8353,1053,6039,8158,11740,1387,7485,2129,3353,
1	10264,10262,2304,4486,10564,8882,8623,6550,6530,2304,2880,11933,6587,6530,5266,2304,2880,11731,10288,1682,10504,1511,3734,4027,1399,9067,2880,4603,8623,5489,11407,1115,2793,6751,8122,4541,13012,9874,8623,1518,10385,1053,16165,2646,2793,8623,10783,987,5047,8623,3368,1247,12255,11438,4221,8174,1387,6703,6650,9869,3444,14168,3123,3734,7100,1018,9430,3203,6943,9566,
1	6489,6530,10262,12,4,8623,2793,2940,11407,10158,8354,1894,9070,12,173,13471,11194,4558,1357,8623,10034,2239,529,6881,3411,1387,7535,1424,3353,5489,9438,10298,3072,3416,9240,1387,5179,15636,4394,8623,12101,8685,3734,10650,964,9455,2373,3416,10239,1068,
1	10264,11452,9067,5337,770,6543,1037,1174,
1	6751,15226,3120,9599,
1	2793,14050,16208,5955,10755,6881,1527,10158,16878,1594,1387,9080,1415,1387,1070,
1	12036,11517,5726,1053,11194,6530,8769,5154,12844,
1	16913,1166,5176,
1	6881,5495,10703,16545,6703,10072,3270,13599,
1	5489,3210,12278,7493,6943,
1	9341,9737,16181,9526,5172,12519,1058,
1	7309,11517,10262,1053,2596,
1	8353,6210,960,6503,
1	9051,1780,11030,3757,5489,4690,8228,3203,6943,11452,2595,704,7100,5875,11414,6943,1214,964,2793,3203,8222,12309,11560,1387,7317,2578,10554,8222,
1	5154,12493,
1	3445,9703,3309,14542,14543,
1	14450,5154,12379,5154,9751,17079,5910,5154,1257,12309,5154,854,2793,5238,8623,8122,9703,3028,10158,966,16967,1053,6392,
1	6881,10703,88,1870,4603,13684,1336,12260,8414,11140,6503,11517,1148,9284,
1	7742,6400,11517,7483,10255,7797,
1	9703,3309,12369,8623,4470,11991,7192,1527,832,6031,16786,1633,13634,5176,8623,10385,
1	12036,5726,1415,2880,4603,7433,14487,16132,964,10264,2982,5904,1058,8115,5551,4681,1053,12415,1415,
1	2793,10158,6751,5047,3123,2129,10755,6881,1527,3353,8122,6877,11580,3123,5790,8122,2393,7746,12519,4056,964,6530,11360,3090,7317,25456,1421,
1	370,11517,4785,6530,11044,7136,9543,7493,6387,5475,
1	9051,1779,561,8623,10334,4690,1799,10535,2246,12957,2635,14925,6950,10234,11351,3123,1693,1578,6463,704,8208,4681,1780,3445,5479,8769,5179,9046,875,2793,8122,8769,5238,16705,6877,1110,9760,8809,370,11079,3833,8122,6530,11987,1693,2972,5172,11775,370,3944,1387,6751,8122,1682,11517,7535,2595,10504,5551,1053,9760,8623,5489,7601,5558,6530,6463,2658,8208,8623,6550,1780,8623,9058,3691,8544,8623,11789,9703,3309,11517,3022,1387,1214,3734,13576,3203,6943,10234,1110,6392,1387,7535,4109,8623,5460,3691,6445,1780,3445,11491,4423,3734,2793,4681,763,25439,25279,15906,11482,6931,4681,4816,6751,19577,8623,12238,1415,11816,9539,3445,11510,11676,8623,6587,1214,3203,6943,8769,6877,5953,9054,2793,7588,8623,9402,10755,3758,10010,8769,6877,3920,4842,3123,2716,7803,5551,5251,4352,1159,3778,7588,964,8544,6893,8384,7803,1166,5527,6640,7638,3552,5047,8623,7654,1387,11517,6751,9874,8030,
1	3789,5010,12362,11628,6597,11195,2393,6198,12507,10158,10985,11628,11452,10412,8667,3574,5495,1068,2793,8122,10700,
1	10107,7366,3772,1252,11316,9572,
1	13588,8124,
1	16231,7974,1639,13006,1415,5489,4782,1415,
1	4269,5398,3444,2914,410,4328,6530,1870,1252,8623,3757,3734,7100,1018,10635,712,12089,1831,8623,12255,3377,12269,13077,964,9739,6879,1882,866,1505,9484,3377,12128,
1	808,12296,2511,5189,6881,3411,3076,3353,13214,1693,3099,12927,2393,9067,5050,2511,5189,2793,13375,10650,9874,3365,5238,7317,1353,4790,5175,
1	6881,16856,1682,15770,9121,8539,10692,1551,6021,1068,4027,12296,13952,1555,12167,4819,5959,1415,5337,770,6585,7555,11195,
1	14132,12036,6150,4245,8623,3419,5726,1415,2880,4603,4690,5726,1053,11194,4176,
1	11360,1682,11517,6530,9874,3365,
1	12554,12269,7499,832,10072,6193,10165,10048,721,4603,11517,15254,8228,
1	2793,9067,4215,3504,
1	4411,7674,3377,8354,8309,1203,12167,2940,1214,7887,2192,7702,10323,6587,6407,5972,9068,
1	1619,2639,11241,5172,7204,1682,1578,8623,7742,12391,8769,12089,4782,143,4603,183,2552,7150,15628,947,2372,812,11456,6881,1527,11189,16717,15099,10253,3691,9795,1415,712,6587,5721,10253,6881,1527,10385,10158,10081,13,2552,9284,5558,1682,6682,7002,7535,10081,11034,4694,1415,2595,1415,2957,8623,9274,6587,6682,12941,11517,11418,9274,8623,6550,6751,3066,6881,1527,14262,11189,4352,15265,10385,7212,7212,7212,1765,6587,4816,2595,1415,9539,3047,10684,4218,5558,10158,1752,1764,1831,811,6751,2972,8623,11517,8809,1596,7150,15031,4350,6682,12940,4681,6703,9711,16777,4352,1053,12060,6757,11189,6054,1387,3691,7150,14990,1736,6682,7002,7557,13,2552,1148,11733,1780,3445,2940,3034,4023,16216,3504,
1	13161,10264,11523,9067,2880,4603,
1	9874,13768,5047,12379,1934,6640,12379,
1	5551,2376,895,6503,11517,1148,9284,6881,5154,5154,5224,9193,9685,5599,1063,11598,6530,1193,4394,17079,7182,6751,6881,16727,5558,5904,1415,2886,7487,11189,5246,1780,5721,10072,3353,10158,3109,6881,13803,5761,11482,10439,10312,6881,16736,13192,12110,7339,4245,3552,11414,7223,4659,8214,5172,7223,7535,15212,7343,13033,12941,11517,7535,12743,738,11517,8437,15441,8437,11502,12228,15460,14136,11536,7223,8769,5154,6326,3409,
1	2064,16149,8384,1402,9462,6530,9705,5260,3065,771,7100,5880,
1	5558,6530,25258,2793,1578,5266,110,4,2192,5246,876,4681,12573,8682,173,2552,5246,1573,1387,11517,15247,2393,6123,1415,9061,11189,1415,746,6882,5888,25524,3377,5558,12573,6408,964,1415,18155,5558,12523,18772,2982,9067,1415,770,6543,2982,6123,10658,12036,10342,12309,11196,9275,10385,5154,5816,7960,1415,11137,9273,25419,1387,6530,25421,6698,25525,1204,1415,25603,8579,11517,7483,5875,3804,11066,8623,6881,3404,5558,3444,11100,3954,6530,9051,11214,5769,8214,3536,1329,15809,3734,6020,6682,3723,964,6530,8042,5337,25492,8623,9492,9674,9739,3723,1203,8623,20421,8035,9608,9332,10344,21583,3356,805,1387,7535,7215,3203,12362,3513,7743,
1	11351,3123,4681,3445,
1	8764,5079,9509,11782,3981,16052,10158,16822,10436,1090,1511,4558,1523,6500,3416,11517,3734,1960,10674,12163,8623,14284,704,1871,10158,1960,2246,1871,8623,1422,5333,1247,1780,4681,6703,1960,1124,8115,4408,10722,16339,16052,16821,1522,11933,4656,1682,1960,16314,7339,3254,1166,5694,11517,9639,1387,5527,16142,16218,8623,3416,8495,6703,2963,3445,7742,4690,1615,10158,5451,8623,15553,14719,3877,11214,9633,8373,8623,4394,6530,14078,1682,4269,8769,6793,14862,13055,10251,1387,6530,10504,3416,16872,11985,9967,31,263,28,4,11195,2793,13384,15095,1474,7483,5904,6881,16729,7192,12217,14697,11189,947,16398,2793,5246,3758,10667,12499,5047,12354,6751,10072,13748,8623,8552,1206,6530,6357,9751,2793,5904,6881,16747,10716,51,2552,5721,6757,1780,9070,6682,3030,10745,2963,7192,9273,3677,9051,11214,11079,3486,3090,3461,6881,10573,11452,9087,3552,10072,1527,8100,3486,8685,2614,2595,6096,12023,11351,11214,1527,6136,12023,11135,12023,2910,4218,5693,8309,4541,3416,1780,10385,6530,5154,7244,8623,8360,3803,8623,1125,11517,1173,10385,1682,1166,5693,1430,11517,1124,6764,6882,5154,6751,9555,4883,5558,10253,3486,16394,1387,1330,5869,1415,12901,12269,6682,3734,808,4027,7192,3012,11036,8309,1387,6751,5260,5816,5172,6550,3741,8623,1166,11628,9545,5489,3486,8495,2595,11079,3757,4690,10158,7742,11628,4816,1053,4352,6530,11598,1415,6682,3099,10385,16405,1527,1882,5693,6294,8623,6881,3411,11517,6530,16309,
1	12309,4221,6881,5495,9775,1387,11316,6879,5606,14189,9572,1682,5527,9535,1098,14897,14181,3734,11686,14593,2200,6751,11885,16060,6353,13210,1053,6393,7114,8623,4394,1779,
1	5551,6668,3511,8623,9703,3309,7535,1415,4213,14535,1633,4221,8623,16070,3446,2793,8122,4148,12044,6217,
1	13241,
1	5508,10560,143,4603,8623,172,13179,2372,713,12,12697,11982,2393,2673,144,2552,1780,3065,718,4854,9988,1780,6879,5444,3891,12370,5551,10436,8755,8623,11112,13,2552,4210,10385,2963,7192,10569,2963,7192,3460,2074,2673,51,13477,12044,174,6408,2393,2965,11041,8755,8623,14569,4883,4886,4210,16198,10207,5246,1780,10296,9090,10755,11041,8755,8623,10385,9090,5551,9067,6587,9274,2393,2492,3891,12370,9275,11041,8755,8623,4681,10385,9275,11407,4681,11194,9067,6587,9274,11482,1764,4922,9795,6587,3460,850,15228,964,14484,11041,3416,1387,1615,5551,4541,6505,8623,2922,
1	2793,10313,7339,6357,6751,9028,5083,12480,9442,6530,10158,9067,
1	12255,11351,3123,
1	11195,12353,17053,4209,2880,4603,5246,10999,1780,13443,8623,3109,17828,10385,2393,10784,13670,1415,2880,4603,2393,5761,10385,11374,10784,11014,11131,10688,5434,1765,6882,6530,8437,8232,8623,3552,10385,3444,912,4603,6703,10999,2880,4603,9275,15280,8685,25598,11452,12036,11110,6881,25339,6304,6881,3404,25405,6285,6881,10573,
1	6881,14560,5495,7077,4401,12036,12790,14487,1633,6751,9703,3309,8623,6550,8769,4213,5172,8353,10158,3203,6943,3099,3444,4350,5613,3444,1353,3203,4350,3445,8532,16138,13839,3203,3458,5721,8247,3458,1189,2374,3734,3444,5551,10158,4922,4541,1415,811,8623,2074,8353,4352,7535,11842,12266,3076,10999,721,3903,3992,13966,14654,1633,11483,9703,3309,12285,16955,9711,2706,8115,11452,9711,1018,12918,1765,6882,1387,4662,3140,771,7100,4218,3094,721,14691,12089,4782,1037,6703,11332,16758,10474,
1	7233,4213,5690,
1	6939,10125,3794,14427,11414,14878,6066,12911,11407,811,3084,2751,15597,3520,
1	11517,10264,1415,11452,8354,9067,9067,1415,2255,3920,4603,16600,3460,6881,1527,10158,9067,3922,13689,1780,743,8087,8860,10158,9067,3922,16646,10264,10755,7483,10264,6751,1053,811,3552,15727,13355,1415,8115,10504,1511,1399,9067,4115,2747,
1	3445,5318,
1	8044,1573,5589,11628,1724,25483,8623,721,16035,12483,3204,1214,4854,3650,3461,6881,1527,5260,8623,3658,6530,4816,6530,5154,2087,8623,2074,1415,10667,2044,8623,3668,10456,1214,3903,5154,11985,3552,4213,2057,1765,6409,5933,8623,811,5551,6530,5735,1765,2183,8623,6943,3552,5356,1231,1765,11549,5154,2087,9857,
1	10313,1252,3090,10569,12573,3028,9073,4541,9051,2963,8623,1518,10385,6877,10144,
1	9343,4405,6939,1387,9343,1136,
1	9704,7742,6216,1633,3123,12547,14765,6400,7339,4213,8353,1387,3022,16285,1415,6304,4380,10755,15825,11517,7483,2330,16397,7742,6400,9539,7192,1387,7483,3353,10234,1053,612,8115,704,11731,11194,5158,10385,6530,6703,6757,1780,10536,9273,1387,7535,11452,5558,2963,6881,1307,15846,10234,10755,1633,811,3734,7100,1018,7192,15848,4681,4213,13251,11100,12493,3864,4763,7691,8115,3599,5475,3032,4763,1527,1541,1682,11378,6881,1527,11517,5231,3460,3486,11517,6703,9555,3353,11414,3734,704,11731,16504,14381,3355,5558,7742,2074,6543,1053,4599,3827,2982,3963,5558,777,5736,14760,8623,2936,10234,5154,608,
1	8122,10717,7052,964,11414,15459,
1	370,13981,9346,13945,4192,12307,964,1053,9730,4115,1387,9087,6755,7382,2079,16539,1682,2793,8124,
1	12573,9067,144,2552,11427,1780,11598,7535,2373,4394,
1	6881,5495,1252,1919,2401,
1	8124,5047,12379,7114,5154,1724,4441,6118,12182,8384,1166,5154,3511,2793,2200,11414,15057,3734,12255,12986,1173,2393,1780,1415,
1	3210,16957,4681,2276,6881,25577,1387,1144,5047,5972,2982,5154,12379,
1	3123,12519,13833,5178,12255,1053,4221,3758,12499,12499,8623,
1	5693,11517,5176,1831,6881,1389,4681,7535,5154,1402,1693,1578,8461,6543,4722,6751,844,1511,19793,912,11918,8311,11189,11598,6530,8311,832,3109,25582,4053,4722,7536,15804,25344,1415,10359,12255,4221,8384,1252,
1	12354,987,10010,
1	12519,8271,16774,16033,11644,2940,10999,1780,10525,11644,12553,3377,8054,12482,2940,10999,1780,9157,6881,1068,
1	1578,10262,1415,41,183,7887,2595,1415,2940,51,144,5721,11194,1511,5172,1166,11635,3147,6050,1415,721,8898,8623,12167,6530,12167,14480,8623,3552,8988,10504,5551,10234,12167,7493,8437,10158,2393,9533,1037,10158,1225,2963,1415,8769,10504,1511,5489,5304,5179,
1	10578,7974,10323,6881,3404,1126,12163,3734,7192,6543,9555,10466,11101,10158,2716,1639,1173,2393,2963,5753,778,10639,11888,16758,5613,6381,13455,
1	7535,9703,3309,9718,10560,1387,5172,1214,14319,2793,3203,370,13823,738,3992,587,10436,6881,1527,1780,9967,9964,15572,1357,10385,14986,13,2552,9275,7002,4681,7557,15203,1368,11517,6751,14429,5058,5489,5179,
1	11599,12384,5495,7077,
